,T152_dist,T153_dist,T019_dist,T018_dist,T156_dist,T157_dist,T154_dist,T155_dist,T013_dist,T012_dist,T011_dist,T159_dist,T017_dist,T016_dist,T015_dist,T014_dist,T151_dist,T080_dist,T081_dist,T082_dist,T083_dist,T084_dist,T085_dist,T086_dist,T088_dist,T089_dist,T158_dist,T149_dist,T148_dist,T009Alt_dist,T145_dist,T144_dist,T147_dist,T146_dist,T141_dist,T143_dist,T142_dist,T903_dist,T092_dist,T091_dist,T090_dist,T097_dist,T096_dist,T095_dist,T094_dist,T099_dist,T222_dist,T138_dist,T046_dist,T128_dist,T114_dist,T027_dist,T025_dist,T228_dist,T229_dist,T900_dist,T224_dist,T225_dist,T226_dist,T227_dist,T220_dist,T221_dist,T028_dist,T223_dist,T044_dist,T045_dist,T129_dist,T047_dist,T040_dist,T043_dist,T048_dist,T049_dist,T031_dist,T030_dist,T033_dist,T035_dist,T034_dist,T037_dist,T036_dist,T039_dist,T236_dist,T235_dist,T233_dist,T232_dist,T231_dist,T230_dist,T054_dist,T051_dist,T050_dist,T209_dist,T200_dist,T206_dist,T062_dist,T063_dist,T060_dist,T061_dist,T066_dist,T067_dist,T065_dist,T069_dist,T135_dist,T054C_dist,T238_dist,T215_dist,T212_dist,T219_dist,T218_dist,T150_dist,T115_dist,T079_dist,T078_dist,T075_dist,T074_dist,T077_dist,T076_dist,T071_dist,T070_dist,T073_dist,T072_dist,T094B_dist,T100_dist,T103_dist,T102_dist,T107_dist,T008_dist,T009_dist,T162_dist,T161_dist,T160_dist,T001_dist,T002_dist,T003_dist,T004_dist,T005_dist,T006_dist,T007_dist,T237_dist,Trap
T027,15.4595913843,8.98878229127,4.61457648181,6.17816441557,23.5885565491,18.3690320537,7.61016356796,23.5738839457,8.25671001696,1.70599585573,9.69776447736,28.7530042032,4.84184960624,7.47892918982,8.0506063535,5.17809938481,9.67299934936,27.3203987563,19.9717540515,21.3749650957,28.0545272325,34.2254931796,30.0296710228,33.2455785481,13.1383478292,29.8082435066,33.6485236385,5.13492780244,4.94780157107,11.1491539548,14.4016690237,7.4022823611,6.31377884251,3.64669872395,3.6596549966,5.76896056086,5.32945562833,17.0084294977,15.3274013729,15.1326746417,13.9442993236,39.1990324807,28.4349425165,31.2545213039,29.8037936043,31.3882297968,6.79150244313,31.0746693229,12.0830455756,33.9546998697,20.7061660407,0.0,1.95583281793,3.67408637505,26.7574526205,13.4482843658,6.3007757099,26.844339954,22.1089148969,30.3949048378,3.81598179563,39.4834712584,3.20840702233,6.44543646786,11.4539039537,8.70162709333,14.2148604804,13.2438437637,14.7124250887,14.4356091462,14.4582282225,11.5592370439,20.5872147636,9.56506113618,8.97572218434,24.6091076769,16.0539778674,8.9708450567,16.4263251844,8.11685947533,3.67263798199,24.6446264384,7.08215367796,9.46134494622,5.16694772997,9.25134481157,10.6013735977,16.5028078566,7.81057826313,31.0492481556,36.8194531287,31.5399041829,20.5140073158,17.7028514062,18.4571081009,20.8183698396,23.7945257562,25.1103381218,23.0483082207,24.4161797068,35.8946092051,10.2398717274,25.7917411748,36.9731435662,37.3910875452,4.87006140783,4.078484627,4.98864177401,36.229271748,27.9083075559,24.0971347389,23.7844324815,18.76267297,25.7551434326,23.0913049074,22.9632809093,21.5931160123,25.7913991544,26.4349498308,29.9418647056,33.8762761075,35.1680815514,27.9801851918,30.8328343044,4.84934460675,6.97792639741,30.3445671057,29.8792646792,9.68580671153,3.48817558681,6.86593535552,3.32201586363,2.95432051091,6.18214561907,5.70526397916,3.55597849926,27.4801291498,T027
T025,15.0828112676,8.00373657699,5.43366321087,8.11560271516,22.9680651674,18.3858262359,6.73250133024,22.7008264068,6.79420770451,1.39141375947,7.77058614476,28.6390734165,2.99999367731,6.16435544155,6.13356987742,3.22229398433,8.11483430223,27.4617759833,20.2782744458,21.4956663527,28.3120134758,34.2775453549,29.9023294203,32.9280977389,13.0543834793,29.6740373348,33.1781635535,7.08207758557,6.72896925953,9.37795985014,15.0625638444,5.66546128757,6.7191450438,4.62873900013,2.0872324819,4.30180038735,3.61122573245,15.0759354447,15.9332861282,15.5061734904,14.1822325954,39.1385443599,28.1651804389,30.8173339714,29.5807130791,31.7454242207,6.02133382251,31.2728321101,12.6359965711,34.1813741175,20.1098240531,1.95583281793,0.0,3.72099761121,26.7441701797,11.5573346399,7.47394911773,26.2740117133,22.1178473445,30.523630905,5.17455144261,39.7050492097,5.12682117197,4.51396406725,11.3243018018,9.48133117754,15.1302177651,13.1557932827,14.3088302622,14.3170918368,14.8153963486,12.155878334,19.7913128364,9.33466187939,9.05230566847,23.9742848865,15.9682296604,7.42123337124,15.9075623164,7.75924687411,2.38072795756,24.7733700825,5.76887669123,10.0976383519,7.07184579846,8.35621620934,11.7120410987,16.7066967575,8.14459418332,31.4692384925,37.0071196368,31.962738455,20.1105474224,17.2020401991,18.3751890694,20.6652473397,23.4202751983,24.4554224761,22.3445085228,24.1979244783,35.341669813,11.3877619321,25.3711290822,37.2889476232,37.6789315327,6.45002308287,3.83939040043,6.91854720843,36.23804608,28.3479229654,24.0446713724,24.2487097812,18.7789632852,26.1252299367,23.3560486156,22.0991750571,20.5666435916,26.0612559722,26.0377670469,29.6975980711,34.283114466,35.5102530033,28.1498221495,31.0530749524,3.92707901722,5.12462953392,30.3995133697,29.6054386057,9.93674931307,3.16717428864,4.95769191795,1.75762063022,1.84864380655,4.63380510447,4.01024077217,2.3160922191,27.1168940495,T025
T228,11.7858460491,5.74137733682,2.21137883465,8.33227312995,19.9446913479,14.7860232618,4.32266667175,20.0408631084,5.88240055625,4.76211499932,8.94130261083,25.1275508738,4.41926766299,9.75601368134,8.61015694334,5.59078420851,7.39131761709,23.8123879618,16.5739249185,17.8500446697,24.6240802087,30.6716157014,26.4005509408,29.5771416494,9.50522349727,26.1769022262,29.9759105014,6.70046866293,7.91507458391,12.2649529598,11.3746165035,5.92081551705,3.01473349078,1.99083887985,3.09653521337,7.84927343158,4.28034227406,17.0423107782,12.2290699962,11.788392164,10.486397137,35.596742904,24.7717660604,27.5807145069,26.149595639,28.0368110651,3.45024977581,27.6044363732,8.92829225935,30.5048270482,17.0594013308,3.67408637505,3.72099761121,0.0,23.169038274,13.9218595345,4.46260178561,23.1861586277,18.5266675897,26.8810753077,3.06121839404,36.0317824915,4.86834006409,7.05178387538,7.80295993512,5.90107206382,11.5669047043,9.60964201593,11.0403877244,10.7945994711,11.0987248718,8.46001658418,17.0191059934,5.89270026423,5.39556066426,20.9681311003,12.4261707027,6.72967716972,12.7680889656,4.45463559626,6.0848164471,21.1272776126,9.36996594029,6.42912533378,6.26831182274,5.89219200347,8.37821888669,13.0247176485,4.42359841412,27.7522957083,33.3445102565,28.2456034269,16.8401545182,14.0395699016,14.8341265904,17.1758866421,20.1207220443,21.4747651231,19.4324628684,20.7606655551,32.2300933631,8.10764680301,22.1178474353,33.5896822918,33.9862892043,4.49227273032,0.621934015473,7.34092901586,32.6553255171,24.6288863997,20.4906861049,20.5280119005,15.1799742364,22.4129639938,19.6634240381,19.426568945,18.1811275053,22.3689292607,22.7608909385,26.2835257624,30.5680198696,31.805220337,24.4899866315,27.3773401089,7.64799722528,7.99113339007,26.7903698531,26.2158802554,6.22779630066,0.765221505669,6.28717667075,3.02526760653,2.27464136,4.38127848882,7.33132796039,6.02986941534,23.8071220543,T228
T229,12.0970356161,19.8681835613,22.3743186965,28.6369005508,8.5880162224,8.38847091774,20.6083489092,11.8115490148,22.4485575114,27.91766232,26.6202906264,2.41321893331,25.6960167539,32.0351859028,28.9277465942,27.054046822,22.4759538141,2.2354391943,7.64550848745,5.56727785882,4.06951720004,7.57244462678,3.6165590937,7.85838277348,13.6898413943,3.46386733877,9.6964039184,26.9039189381,29.6247304887,32.3747438232,13.8911774777,24.4175455356,20.4869260559,23.3648546195,25.2155438579,30.2133858687,24.9314615997,33.1372449546,12.9169289051,12.1301926436,12.9463606772,12.4481948468,3.93579818178,7.61009237534,4.22319474973,7.33188003502,21.0431431353,5.41786364653,15.3605231626,8.20709871801,9.48949134915,26.7574526205,26.7441701797,23.169038274,0.0,32.1984474274,21.7101099969,7.68166742043,4.64939762549,4.25065519733,23.8064059946,13.4320043557,26.2926147174,28.0720895797,15.4208629414,18.8315155694,15.4911904533,13.5883817054,12.8771998276,12.4347508723,12.6987916263,15.9377961272,11.5600621291,17.4235523892,17.7864126713,8.57792708792,10.7790335895,22.6641095177,11.9036938699,19.0299377471,28.9399681048,2.76831114986,31.7088598864,17.8508679537,26.0957159618,19.3397165832,18.7532924523,10.4236779749,18.99407029,7.86377626073,10.6686503473,8.23029841977,7.96250847535,10.7776172463,8.37906155592,6.2459503597,5.62328505278,8.79959942619,9.73961706117,3.62594111921,12.3623431932,19.1592712429,5.60574220033,11.668023855,11.8460343245,23.9233954416,22.926823633,28.3400694682,9.494023339,6.53739668731,2.72966518333,6.80540913845,7.99478604104,5.24830284993,5.00656720418,11.7583409354,13.9997762643,3.90879264839,5.25442269837,4.5391670052,9.8115695067,10.2606858812,2.88212412517,5.4247340422,30.5630514793,29.1737319651,3.75733812126,4.81204745627,17.1113235959,23.5975228827,26.0597764699,25.3929466084,24.9508105047,23.8378268736,29.3837412247,28.9221427327,4.88872607304,T229
T900,20.3137571016,13.065508294,16.1268440033,19.2952872205,25.6745801514,24.7729574089,13.0211362394,23.9343960279,10.3909127924,12.0064572755,5.82041056602,33.4763729371,9.50726597232,7.71939371302,5.44015771658,8.49816938056,9.88592979418,33.575262665,27.6226546475,27.9794925056,34.8871194439,39.6036031842,34.5891251136,36.4420530873,19.9075520258,34.3414984653,35.8325734071,18.5526596933,17.4236926421,3.02067439737,24.1017706909,8.79701301465,16.4497345263,15.653484518,10.8884101467,8.31117768094,9.71323690671,3.83053002745,24.72267832,23.5861854453,21.9800775841,43.697018548,32.2525079871,33.814049199,33.8053875061,38.5837861389,13.1362710035,37.4280871895,21.6302686054,40.3334516615,23.3466109517,13.4482843658,11.5573346399,13.9218595345,32.1984474274,0.0,18.3764779001,28.8997745541,28.0609712672,36.4002126569,16.4790625249,45.6277458004,16.6565784185,7.0733094977,18.4083775315,19.4555068859,24.8836103505,19.9727167565,19.5886517825,20.7867386746,22.9264550157,21.3331878393,21.9485167751,16.6474165259,17.3811724796,26.4775468666,22.2790200893,9.88428254651,20.3014167015,15.2503567637,10.1415721133,31.0167485444,7.92114792868,19.6608723641,18.6136341644,13.6063691041,22.1698900247,24.0386082948,17.366192253,38.5886094052,42.8651141377,39.0737156044,24.3525116389,21.4282796191,24.3477068113,26.0345510442,27.4017675716,26.787253329,24.6539879622,28.8835453427,37.3905833587,21.9438399263,28.9088411118,43.7292259969,43.9781832406,17.8725079586,13.547463557,18.1007048546,41.2643848894,35.6905527929,29.5329718036,31.9126597425,25.1154638403,33.3013130957,30.2828224147,23.4749455132,21.1328105619,32.8233723153,29.6369615715,33.8052050944,41.2350527847,42.1323257426,34.3472195192,37.3189618499,10.0360635554,6.48080205983,35.9390639198,33.5660785343,18.5381531791,13.1596501321,7.73658101634,11.0548035515,11.8352567789,10.1161510526,7.91958732664,10.2797963937,30.8004922089,T900
T224,11.8435570604,8.60850140991,2.25160110203,7.06793671471,20.2047512274,13.4940707047,7.40350811633,21.0012844257,9.77137250219,7.95485271373,13.3432192815,23.8911820651,8.86922140765,13.6108091236,13.0272043926,9.97020080711,11.2173959556,21.9527601206,14.4310541249,16.1631190256,22.4701673875,28.9501048157,25.1772928295,28.791989869,8.92637571988,24.9747448074,29.5818228939,5.2620702319,7.9218015666,16.6152340232,8.42273192965,10.2394678423,2.9070515501,2.85131639101,7.50334371816,11.7730918149,8.73523175957,21.4948047479,9.40430381894,9.62770703749,8.80915037706,34.1040070671,23.9460779261,27.1403577278,25.1762352114,25.6182581437,6.66398613498,25.5616628535,6.39500400761,28.3701869742,17.379680076,6.3007757099,7.47394911773,4.46260178561,21.7101099969,18.3764779001,0.0,23.2024602542,17.1178103512,25.0131947725,2.51020099761,33.874278948,4.66644969269,11.4365367018,7.63520916499,2.87947471949,7.96708745578,9.03038140673,11.2542333948,10.1762134237,9.02224829295,5.8217042115,17.9039608461,6.52298024619,5.14963720102,21.2305008536,11.5689088415,10.6363046791,13.1523817709,6.0340664283,9.76862316252,19.3440230978,13.2127543431,3.86472146923,4.47593726312,8.48504985398,4.30084816536,11.288826011,3.62921376641,25.1927458062,31.2807011265,25.6766801,16.6292382671,14.2714986393,13.8180675352,16.2532655521,19.6966752311,21.7752826067,19.9446116725,19.8949076721,32.0187685911,3.94539814613,21.7581448866,31.2318650568,31.6893878238,2.21328582757,4.90045326634,6.64091567607,31.0200997379,22.0460265325,19.1914742995,17.9247008334,13.871468415,20.0136287797,17.5623991525,20.3874258815,19.6558838922,20.21276085,22.32039851,25.3626150426,28.0221247493,29.3975564274,22.5512884783,25.2841413744,11.1170889056,12.3101374845,25.104323438,25.3729074415,5.11046187976,5.21998345006,10.7442436582,7.37337969456,6.58929882164,8.69675169643,11.4397628006,9.67516784613,23.2496301115,T224
T225,11.4856630701,18.4253048612,23.1157178792,30.2393864939,3.35072874141,10.5815366294,19.5695227166,5.36491181128,20.5428197049,27.6098825299,23.922936307,6.88477258807,24.448580719,30.5503033583,26.7915585373,25.6553399968,20.0555489631,9.9113232909,12.2236242226,9.91691631548,11.7318774746,12.3708223431,7.33527352496,7.62504084219,14.2780183331,7.12355764715,7.0371607511,28.4112723787,30.6842209272,29.7614364511,17.1853430452,22.5012194265,21.1413989853,24.0116225357,24.3939785053,28.9273914952,23.6144557219,29.0094538698,16.4268597032,14.8867701899,14.8593497172,15.2234022969,4.65273019857,4.91469494471,5.97998474066,14.63723657,20.2526820193,12.2619951606,17.6195357943,14.4190342087,6.16467220951,26.844339954,26.2740117133,23.1861586277,7.68166742043,28.8997745541,23.2024602542,0.0,8.51000214569,10.9521989254,24.7453072766,18.5444470395,27.2969177694,26.3395422194,15.7067199056,20.5330618942,19.1965002496,14.1734021382,12.1857046743,13.0312185509,15.1713483012,18.1344512664,6.98320983678,17.3697403394,18.320488484,2.43380339419,11.7631432635,20.4610309493,10.4184620135,18.7317170151,28.1311661654,9.40130421757,30.288590851,19.529161983,27.6529812374,17.9962080915,21.4938578113,13.0013838208,19.8047301114,15.3395578663,16.0011831268,15.6449113079,6.57837979063,9.15008499442,9.8903677126,7.73703589572,3.92655497587,2.12704722081,4.25235742035,5.18567727594,9.0676628539,21.8264388155,2.28287013785,17.7540711695,17.7076454019,25.3020243598,22.7689109967,29.6533802014,13.4114280279,14.2091585672,7.22540377086,13.6052591709,10.3226206862,12.6533462363,11.1492804931,5.64428887963,8.16808550271,11.3251980033,2.43342079527,5.80166212133,16.8216893919,16.7988108975,10.4945795914,12.435510526,29.7072454442,27.3698032189,9.92439612025,5.4027648908,18.1036151427,23.385572314,24.1902400614,24.6520074684,24.4282258036,22.4073143648,27.9857867934,28.1503758142,3.02784183865,T225
T226,7.75872046104,15.4348222928,17.7299745683,24.093040243,7.48614629019,3.74123309503,16.0887149425,10.5234962303,18.0692619009,23.2794161645,22.3749857796,6.77514567139,21.1571123994,27.492618346,24.5197625794,22.5275581075,18.2252854213,5.53893612537,3.7858350993,1.41787352079,6.85652215041,12.16095552,8.06054967608,11.8776876432,9.06803959278,7.86088002332,13.1475120354,22.3393453439,25.0189178084,28.0455623343,9.58941462957,20.0115703292,15.838120305,18.7192201698,20.6261648907,25.6527342043,20.4091850551,29.2838342334,8.67024282427,7.6269703034,8.32365301101,17.0967747679,7.14819668366,10.7640995783,8.17251842887,10.5743891834,16.4818910158,9.41673416701,10.8192873084,12.3476943927,6.86701406261,22.1089148969,22.1178473445,18.5266675897,4.64939762549,28.0609712672,17.1178103512,8.51000214569,0.0,8.50191813377,19.1747528079,17.7847999714,21.672711972,23.5928668474,10.8033563127,14.2447126143,11.3829806595,8.96830831823,8.50847781072,7.83536587491,8.1494762159,11.3937768764,9.0909687687,12.815484388,13.1399945363,8.0324177216,6.17807373938,18.3524115797,7.86977480786,14.4304785448,24.3328464916,2.96680995986,27.158919075,13.2533694721,21.5342766025,14.896357682,14.3668801534,5.83806431949,14.3459723984,10.7083423947,15.0375235169,11.1736281183,4.84019791424,6.95838666889,3.81846914847,2.2446224561,4.73831799223,8.49098449922,8.32091952041,3.4776633132,15.7766581678,14.758629792,6.29616013378,15.6889830005,15.9710848529,19.3297499134,18.2933881938,23.7568553299,14.1287125811,8.17304148004,2.0888677548,5.73125706295,3.34729770052,5.86636077561,3.17233820322,10.2329725931,11.916709947,4.98182864272,6.50324172463,8.40030192459,13.225830305,14.0713820355,6.29880878903,9.27816487192,25.9548027555,24.6988464494,8.28700848266,8.49089549179,12.463681195,18.9649551452,21.624833164,20.7943159066,20.3346668316,19.3447647979,24.8424141811,24.3118533556,6.99767423062,T226
T227,16.1970047762,23.9262377904,25.9026912219,31.7543931852,12.5463639712,12.1678267142,24.5897277921,15.6853900829,26.5441270341,31.6431900629,30.7838657196,4.07023670912,29.6527369434,35.9848764869,33.0079700928,31.0259663704,26.6338985485,3.07563940083,10.5872725741,9.03115263682,2.99049456287,4.00013846403,3.98611671518,7.71289224172,17.5188738036,4.10951873163,10.2456897338,30.0874680756,32.9222400553,36.5037685071,16.8076809149,28.4973238608,24.0836707787,26.900709794,29.0925510462,34.1371409433,28.9088909223,37.3836081255,15.8020352246,15.3982859294,16.4551560152,9.33198203321,6.36371301557,8.9432763995,5.46516959612,3.81498303792,24.9716082767,1.31003945235,18.6191133349,3.95718153171,13.7072355947,30.3949048378,30.523630905,26.8810753077,4.25065519733,36.4002126569,25.0131947725,10.9521989254,8.50191813377,0.0,27.2441718962,9.28729300928,29.6621229865,32.0944726425,19.2542125955,22.1474299919,18.1050575883,17.4222993421,16.9647779038,16.3163102368,16.0329589886,19.1915316767,15.7299850153,21.2736010666,21.4871990015,12.363220627,14.663680977,26.7960086629,16.0990311849,22.8951359193,32.7735804251,5.75391065188,35.6481823215,21.2090925316,29.2763449355,23.3900556158,21.6668922608,13.8946361567,22.5855824168,4.70979486801,6.53585333598,4.89753056567,12.2129395356,15.0020660312,12.3203587017,10.3774701275,9.73424202871,12.4807757073,13.7294773514,7.82386369153,12.6506424672,22.088913974,9.25428124645,7.41840804594,7.60009316776,27.2129321797,26.6863694624,31.568723859,6.12607689167,5.2494729012,6.86724820561,7.97512724763,11.7788101896,5.71649864303,7.47529185522,15.7076068039,18.0516107924,4.97264188651,8.71275204703,5.78551740882,5.87459272015,6.06984137374,2.47287095521,1.52124627179,34.3920955794,33.2002568645,1.1519397535,6.24059425697,20.7092606496,27.3591268499,30.1194210277,29.2505338122,28.7655090286,27.8466616297,33.3359607315,32.7475731594,7.92480314644,T227
T220,13.265436512,8.47829175072,1.66622857183,5.71617719845,21.6244934449,15.4809262697,7.09898124252,22.0952993859,8.9326077618,5.49702066941,11.8478900169,25.9215332007,7.06926099728,11.2210707864,11.0531753567,7.98252718196,10.4396588908,24.1727090042,16.6965527401,18.3045426742,24.7717959584,31.147673237,27.2074041298,30.6766329482,10.5554710524,26.9970249931,31.3176803385,3.93149298939,5.95318887887,14.5010936338,10.8386689488,8.92667484319,3.61106930826,1.09302115168,5.6493424361,9.42645257997,7.13090249023,19.7888585739,11.8019369607,11.8521373558,10.8608355024,36.2415871114,25.8303920756,28.8875531175,27.1189215218,27.9897255818,6.24202470716,27.8417656892,8.66976919671,30.6793111324,18.7520114747,3.81598179563,5.17455144261,3.06121839404,23.8064059946,16.4790625249,2.51020099761,24.7453072766,19.1747528079,27.2441718962,0.0,36.1966982184,2.55689124418,9.42687155944,9.03950844424,5.15757635569,10.473496335,10.6626397468,12.5948303059,11.8534111953,11.2112210967,8.11266004443,19.0144034032,7.49006823653,6.42517130595,22.6551969317,13.3682650587,9.784864524,14.4482614129,6.47881062273,7.37530849451,21.5318019389,10.8225095562,6.04510254084,3.35317114707,8.51578283319,6.79875161306,13.4017309663,4.96709494953,27.5932887064,33.5763645049,28.0798331595,18.2272356189,15.6519740498,15.707983454,18.1311109382,21.4047974556,23.1857814758,21.2475662314,21.7756822084,33.6864861851,6.43002158899,23.4515242794,33.5978335037,34.042178063,1.45556434473,3.66480277847,4.94584949984,33.1959985764,24.445796801,21.2232531547,20.3187044381,15.8680479896,22.3685383926,19.8332114772,21.4776248048,20.4773823415,22.5083542127,24.0490827929,27.2869610416,30.4238606314,31.7722003418,24.7954940013,27.5768360006,8.65803522038,10.2023452035,27.2825246101,27.2687352343,6.78633091108,3.66872556095,9.08667590921,5.44285657688,4.67827661227,7.40434955309,9.18421999003,7.27324545659,25.0287846234,T220
